year_month,patient_uuid,Region,Company,survey_result,sessions
202106,e32c2855-4739-4d94-824e-55a83288b352,Porto,VitaLife,7,7
202106,d067fabd-f6a0-466f-9f97-e7c480045f11,Lisboa,CareWell,9,6
202106,63794e1f-1207-4342-8569-72be5b3dc0c0,Coimbra,VitaLife,10,6
202106,a558e8c9-5012-45e8-aa95-19fbfb02cf01,Lisboa,VitaLife,10,20
202106,bd8a42aa-f705-4f0c-b2ea-ea8ba8199629,Coimbra,VitaLife,,1
202106,c8b423b7-c161-446c-95ae-c4bd7e5088d5,Lisboa,VitaLife,9,15
202106,3fbb67dd-c621-429b-86d3-328ccba94fbc,Lisboa,VitaLife,10,15
202106,9595fef8-ce33-4257-82aa-2a1f091b8bf9,Porto,VitaLife,8,10
202106,9dca4077-5e2b-4668-9ffb-341535597cec,Lisboa,HealthPlus,9,10
202106,003c227f-9aae-4136-8cf8-714bde65bf7c,Porto,HealthPlus,10,10
202106,7bcd5712-1336-4dfd-bd7d-40993c892a6b,Coimbra,MedicoTech,10,13
202106,4b7e22b7-c85e-4671-a3d1-5ee6823b90e4,Lisboa,MedicoTech,10,15
202106,2504864a-93d4-4202-bfbe-66064564358f,Lisboa,HealthPlus,9,18
202106,c051b262-24a0-4ab9-865c-495ab84db618,Lisboa,VitaLife,10,18
202106,7cbd1d8f-8700-4061-ba7f-393b5c9e11b5,Coimbra,VitaLife,10,1
202106,f7f8d47c-21fb-4b2a-ba19-d05497ded657,Porto,VitaLife,10,1
202106,2e95198d-383e-49f8-90d8-cbe0a2163b9f,Coimbra,MedicoTech,7,5
202106,b10c0b19-36b2-4678-908d-589e0a656efa,Porto,MedicoTech,10,5
202106,01dca78e-5b10-4392-9c50-1244c9800091,Lisboa,CareWell,10,35
202106,fcad8e80-abc1-4311-abbd-5275c9e871bf,Porto,HealthPlus,5,15
202106,5de8c266-7157-4a2e-9cec-30037c926976,Lisboa,HealthPlus,6,15
202106,061f56f0-b4e3-48b6-9623-2242bf803a03,Porto,MedicoTech,7,15
202106,cdef849c-e15a-40ac-9332-b7b4d83c6ae4,Coimbra,VitaLife,8,15
202106,266e82d5-0d61-42d2-91a0-f438b3fa8dfc,Lisboa,MedicoTech,6,53
202106,b1b5506d-f962-46c3-802d-dab4bbfa4cb3,Coimbra,MedicoTech,7,53
202106,4c2d30ea-647f-4432-b47d-cd749a180557,Coimbra,HealthPlus,8,53
202106,ac3b2c98-0d83-4120-943d-7fbefdbae521,Porto,VitaLife,9,51
202106,0f80079c-362b-4242-b869-8920e18e0a2b,Coimbra,VitaLife,10,51
202106,d580bdfe-cd6f-4f4a-9e8c-2af864003e9d,Porto,VitaLife,8,2
202106,49e35adc-1c1e-446a-ac7c-4d3acbda3ab3,Coimbra,HealthPlus,9,2
202106,7c1920b9-2e1c-497c-a5c8-09d79f19f332,Coimbra,HealthPlus,9,7
202106,5d38b5e5-c5f7-4737-ab6b-0c04152ed1b8,Coimbra,VitaLife,8,9
202106,614fd02f-b8f1-42f3-a3d5-eb9f2b3e137d,Porto,VitaLife,3,7
202106,d77ef01b-1b36-410f-b72d-d4a1f790c2b3,Lisboa,VitaLife,5,7
202106,ff1db57a-5870-4af2-ae54-f81f022cb265,Coimbra,HealthPlus,6,25
202106,effefffd-9fe7-465f-bb3a-caf82650099e,Lisboa,CareWell,7,25
202106,e0199bc4-9d23-46dd-aaf1-1b99fe2b44d3,Coimbra,VitaLife,8,25
202106,aa3d84d2-0b9e-4e80-b5cc-3fa7664dad89,Coimbra,HealthPlus,10,24
202106,15c7cc6e-4772-4d8b-89e1-ba743105bb83,Lisboa,CareWell,,1
202106,f134b2d8-861a-4143-84c4-a0825ed5c514,Lisboa,VitaLife,10,4
202106,0508b18f-1d5a-4345-8726-2f2fd3862cc5,Coimbra,VitaLife,7,43
202106,5a6e8910-150a-401c-bca7-6e7dedded7da,Coimbra,MedicoTech,8,43
202106,29ebe687-0c27-4ba6-bf4f-c1473c2115d0,Coimbra,CareWell,7,4
202106,fdefa6cb-db6e-4a9f-815f-0afe90c30b05,Lisboa,VitaLife,,3
202106,3a861e67-9638-45b3-b691-b2da2889be62,Lisboa,VitaLife,6,7
202106,34623511-aaf8-4998-843b-2a52ca0713e0,Coimbra,VitaLife,7,7
202106,53870bce-d689-4a34-8c2b-9727423e437c,Coimbra,MedicoTech,8,13
202106,9ed5d412-7537-4979-9e6f-722fc65179d7,Coimbra,VitaLife,9,13
202106,d5bb9c5f-02a9-43fe-a63e-3b3f4d2c3370,Porto,MedicoTech,10,48
202106,75882231-a314-44a5-b6a9-1512d9d82788,Porto,MedicoTech,10,2
202106,d62b0885-4ef6-40ea-858e-ae9c551e51b6,Lisboa,CareWell,10,42
202106,cb836644-7b77-434b-a3e2-4b0a28385b91,Lisboa,HealthPlus,10,3
202106,06f0a484-283c-4493-acbe-c05d8ba5a5fd,Porto,CareWell,7,8
202106,3f4e0f92-62b5-452f-a99b-3130594db792,Lisboa,MedicoTech,8,8
202106,d3e6bbdb-8b9c-4c92-bbbe-e8e37bbc6cd3,Coimbra,MedicoTech,9,8
202106,64d54d6a-ad37-4fb6-a585-e6a976fe855b,Coimbra,VitaLife,4,7
202106,8d16a925-3e4e-40c1-b576-0fe09455a265,Lisboa,MedicoTech,8,7
202106,3ce768f3-9967-402c-b54f-9d4b18fc396b,Lisboa,CareWell,5,12
202106,631e96fa-2475-4497-a3c8-8036572a4dd5,Lisboa,MedicoTech,8,12
202106,0bf672e5-8248-45c5-a27a-10b67df666db,Coimbra,CareWell,9,12
202106,3b99a520-3f87-45ca-9525-64edb60e6f26,Porto,MedicoTech,10,12
202106,e1726bc1-5d3e-4d60-a428-ba025d810567,Lisboa,HealthPlus,8,3
202106,cbdcf492-93f8-4c1a-9ef2-d55090bb24d7,Lisboa,HealthPlus,10,10
202106,bea7884e-b6f8-4025-b0dd-494a2a900953,Lisboa,HealthPlus,5,10
202106,95781120-ece3-4d4b-8c7b-61d69a6a77c3,Lisboa,VitaLife,10,39
202106,ece84af2-4547-4893-b3fb-12cbc638321c,Lisboa,VitaLife,,1
202106,6f1d6807-7e98-40ca-bbc1-cb283f80618d,Porto,CareWell,10,8
202106,7e331115-ff37-4de3-a07a-291b0079a5f4,Lisboa,VitaLife,9,14
202106,3ba9e406-8da2-4245-b169-e8ceb82105bc,Porto,VitaLife,10,14
202106,02b95876-d22f-4b99-9932-7696318721f6,Lisboa,CareWell,8,24
202106,4e0d2b2f-2db5-43e4-b725-868cf32431a8,Coimbra,MedicoTech,10,12
202106,4604e745-72f3-4979-8b8f-433262186fd7,Lisboa,CareWell,,3
202106,613c932b-3787-42eb-b14e-fa72c0958616,Lisboa,VitaLife,7,23
202106,44079205-15dc-4158-b6a6-aacf98f249c9,Porto,VitaLife,9,23
202106,5ddd092f-d3fb-43b2-b27a-4d9a848b31fd,Lisboa,CareWell,10,18
202106,cb9c3b10-59ce-4d6a-9f73-cd19adf482d3,Coimbra,CareWell,8,58
202106,00c7b5c6-6b6d-4250-bbac-1c9e1c105eb1,Porto,VitaLife,9,58
202106,51674c1a-8e2b-40fb-8c95-5b07fde2838f,Lisboa,VitaLife,10,58
202106,049c8bd2-c190-4834-b63d-3f1c63936dcf,Lisboa,HealthPlus,10,36
202106,1b6a32c5-b4b2-480c-8a63-26dbaa7b2bf7,Lisboa,MedicoTech,8,74
202106,41b1d7c2-a559-47cc-9d12-c1035f2afe2b,Lisboa,VitaLife,9,74
202106,f605f139-ffcb-4f49-8ddd-82cc8f477f5f,Lisboa,HealthPlus,,2
202106,aafae162-0923-4f33-8eab-7324b1ad4dae,Lisboa,CareWell,,4
202106,14b93ad9-fc87-4c5e-bb15-746a1c57b344,Lisboa,HealthPlus,9,9
202106,d4facc9d-9790-4ee4-8eee-6a60f8da901a,Coimbra,CareWell,7,15
202106,658424cd-b285-4909-bec9-41e3746d9116,Lisboa,MedicoTech,,5
202106,1dc84e7f-d662-4859-86a7-0158c5ee5416,Porto,VitaLife,5,11
202106,66830e28-d694-4788-b6b6-41c94e86586c,Lisboa,MedicoTech,6,11
202106,8c6a070e-6c2e-432d-aae3-bbe8dbd96ad9,Coimbra,MedicoTech,,1
202106,cb9af568-07d5-4b8c-9a7a-631f732a837c,Lisboa,MedicoTech,9,33
202106,6cdccaf0-bded-4ace-b37b-f17de41ba2dc,Lisboa,VitaLife,10,33
202106,eabdc127-a434-47a3-b323-727581178b53,Lisboa,VitaLife,10,2
202106,3c7e1ad6-1d30-424e-b79c-088891d99bc3,Lisboa,CareWell,,1
202106,7664845a-c998-4c31-9d44-dda1f9cb1c1c,Lisboa,CareWell,10,6
202106,ecb51988-dfed-4450-9be6-6735ab2c59cc,Porto,HealthPlus,10,5
202106,6119b302-d213-4b94-9482-1075bcbc67e4,Porto,HealthPlus,9,19
202106,2f7e5736-3f07-46b1-ad39-43e7fc75810f,Coimbra,MedicoTech,10,19
202106,6aba0d15-51e7-42da-abc9-f5c37f19ebec,Lisboa,MedicoTech,7,8
202106,7fc9f974-1f0e-435d-a114-d9ab17871fbb,Lisboa,VitaLife,9,8
202106,68252823-41b3-4089-8002-3b738a0bbc37,Lisboa,MedicoTech,10,52
202106,7390a2f0-2c30-494d-a81a-0e91420c193e,Lisboa,VitaLife,10,84
202106,888abd96-8e28-4a37-8bde-5acec4e9bb03,Coimbra,CareWell,7,26
202106,ac47440a-0c8f-4af9-951e-6dae2ab78530,Coimbra,VitaLife,8,26
202106,94e11597-bf59-46a6-8b3c-2b320538c738,Lisboa,VitaLife,9,26
202106,631f8de3-9182-4fc2-9284-2728cb9f452c,Lisboa,VitaLife,,4
202106,92fda117-2cff-4ff4-b3e4-536f2180dea8,Coimbra,CareWell,,1
202106,29b8b22e-ad4d-425e-bcc4-465d4d82459b,Coimbra,VitaLife,10,29
202106,3a34df7d-ffab-4731-be6a-834b52e266f5,Lisboa,MedicoTech,,2
202106,00d13917-4034-4c7b-92d7-b518df5d23f6,Coimbra,HealthPlus,10,44
202106,7afa4727-83e7-4a14-9434-d7e2b801897d,Lisboa,CareWell,8,1
202106,53a37a7c-e9ce-41fd-bd99-8fa74bdafb39,Coimbra,MedicoTech,7,11
202106,0652d436-f9e0-48fb-99c9-0eccc5b209c2,Lisboa,MedicoTech,8,11
202106,d955f047-2d02-4370-bc23-5af36a7d0016,Lisboa,VitaLife,4,4
202106,dfec9f38-e8e0-4e54-945c-e54384b2a3dc,Lisboa,HealthPlus,5,82
202106,cfc749e6-9acd-4d42-82ff-61618b8e2f25,Lisboa,VitaLife,6,82
202106,e392e9bd-92d8-4a95-9ff9-a165470b1920,Lisboa,HealthPlus,7,82
202106,623f79c8-b794-4f8b-83d4-249d264c21e2,Lisboa,MedicoTech,8,82
202106,76952b5e-c096-412b-aff0-4cb65989f9a4,Porto,VitaLife,8,63
202106,c9692d09-4c7c-4f4b-a5e1-6b58966634ab,Lisboa,HealthPlus,9,63
202106,fdce38ec-1694-4e8d-ba0a-9ea7a4c19117,Porto,VitaLife,10,63
202106,4ac85ba5-0d0f-4305-9d67-bc008cdbddd5,Porto,MedicoTech,7,7
202106,487add7d-71c8-473e-80ee-025f8013f5bb,Coimbra,MedicoTech,9,7
202106,9752abf7-a768-4165-bfd1-b58d1541ac6e,Lisboa,VitaLife,10,15
202106,dd740b07-4d54-4052-a1f7-e08c91f9a887,Lisboa,VitaLife,7,9
202106,0bedffdc-8ad6-41a9-8f7d-0534c8b7ef34,Lisboa,MedicoTech,8,9
202106,5565970c-c177-4ef9-a38c-6c94c054932a,Porto,HealthPlus,9,9
202106,1d37b8df-3e53-4ab2-89c8-fb4a2e47ffa3,Lisboa,VitaLife,7,17
202106,e00b9e65-aab8-49eb-ae10-b8b656641cec,Lisboa,MedicoTech,8,17
202106,97675ddc-af63-48ce-ab86-c1d58054e4b4,Porto,VitaLife,9,17
202106,74b9c67a-c01a-4d99-9b10-e6b2e49105cc,Coimbra,VitaLife,7,9
202106,f544a0c4-0086-443b-b640-9507256ddc09,Lisboa,MedicoTech,9,9
202106,7f502f82-48f7-4cd6-aba2-9f749598a7fc,Lisboa,HealthPlus,,5
202106,d4d47b10-3e06-481a-822e-1d04308f5172,Lisboa,HealthPlus,8,37
202106,43126785-bc28-4676-bde9-68a59b8d3c4a,Lisboa,MedicoTech,9,37
202106,a831902b-dd7a-4bce-8645-b5a54b451f73,Lisboa,VitaLife,10,37
202106,cfc75781-2b6f-4d04-aeb2-2dc61729dc8f,Lisboa,MedicoTech,7,6
202106,c8e314dc-16e2-411d-8283-cc0a20ec361f,Lisboa,VitaLife,9,6
202106,3cc63222-9bc4-414a-a29c-b283e7d3c19f,Porto,VitaLife,10,6
202106,d5dc0b24-0825-496a-b651-ad8d9823b561,Coimbra,VitaLife,10,36
202106,79edc1b5-684b-4cfa-939a-613118807b7b,Lisboa,HealthPlus,9,27
202106,9d2503c8-414f-4151-ab23-9ba7032a1a63,Lisboa,MedicoTech,10,27
202106,38ddebf6-d959-48c0-860c-7d42fcebc134,Porto,MedicoTech,8,11
202106,410dc074-0abd-47bd-9675-d0f8846495a8,Coimbra,VitaLife,10,11
202106,81906f3f-9397-4648-ab4d-00a181d26709,Lisboa,HealthPlus,3,16
202106,ee33b895-051a-4dc9-ac92-8d313c7718cd,Coimbra,CareWell,5,16
202106,bdd85651-f752-4f2a-b2f1-2cfac69cdc34,Lisboa,VitaLife,6,16
202106,3c72a83c-f561-4315-9d80-9633d5d6336d,Coimbra,MedicoTech,9,19
202106,2f65dd9f-7b8c-4222-b38e-879250bb7749,Porto,VitaLife,10,19
202106,88e487ba-36cb-4350-aec3-ee466df62590,Lisboa,MedicoTech,,1
202106,2663a43b-2fea-4ec7-9483-8b0aa8d0e683,Coimbra,MedicoTech,,1
202106,2eb94ba3-70f0-44a8-bf20-7631f248d19b,Coimbra,MedicoTech,8,18
202106,d91a9e1a-8f16-4537-9932-1c359cfb3a9f,Porto,CareWell,9,18
202106,45c1d79a-0681-4dbf-8621-8b14bf1725ae,Porto,CareWell,7,2
202106,287bc907-df7c-4e7c-9a7c-42a231842dd9,Coimbra,CareWell,5,2
202106,f7bf1d35-243f-4716-9e3c-04dea083524f,Lisboa,VitaLife,10,26
202106,770ea214-b37e-407f-bd06-f3087b65f63b,Lisboa,MedicoTech,,1
202106,d5ee59cd-8188-412c-927d-5a76fcbcd95a,Lisboa,VitaLife,4,18
202106,aec51043-7fc9-4842-86c6-85d1e24a586c,Lisboa,VitaLife,5,18
202106,1d47f842-b92a-49d3-ae0d-d7b320b76ba3,Lisboa,VitaLife,6,18
202106,31810833-0efe-4707-bce2-9f1c2e376ecb,Coimbra,MedicoTech,7,18
202106,d521dd92-68e3-464d-8b42-898904d9ba84,Coimbra,MedicoTech,10,22
202106,f810cbfa-8a6d-4de9-a095-7e22dc09ee53,Lisboa,VitaLife,7,36
202106,5d212098-46ac-4c2e-ac20-109fb98ac8c7,Porto,MedicoTech,8,36
202106,af1e2bb6-bde7-4fd9-bcc9-e2c29179a2a8,Porto,VitaLife,7,7
202106,a3c9619c-ce0a-4c08-a817-67f21e496627,Coimbra,CareWell,8,7
202106,e94ca7fd-4497-4129-8d95-be41e5980723,Porto,CareWell,9,28
202106,6ba33a1c-5796-4433-a5d3-bb544892391e,Lisboa,HealthPlus,10,28
202106,b423a46a-f9f8-412d-9678-58341c7bd363,Porto,CareWell,5,6
202106,3ce69b15-640c-41ed-a887-2a71de0eb032,Lisboa,MedicoTech,6,6
202106,b32a62b1-674c-424c-b391-05f52ce0e120,Lisboa,MedicoTech,7,6
202106,22b934d0-318b-4f7f-bc5f-1ba08d4a348c,Porto,VitaLife,5,18
202106,2277b0dc-9407-4909-8a4e-e070575d8d9b,Coimbra,VitaLife,6,18
202106,f8de389c-6c99-463c-9634-42f8e00d95c6,Coimbra,MedicoTech,8,18
202106,828df29d-db5e-4c98-942f-565a0fe8c489,Coimbra,VitaLife,9,18
202106,703263ad-ca16-4369-9e3b-34c47bc6481a,Coimbra,VitaLife,10,17
202106,0109fd43-4509-4af5-b0da-08a22db98ee7,Lisboa,HealthPlus,8,15
202106,de765906-8460-4cff-93c7-8310fd86cbd1,Porto,CareWell,9,15
202106,5e429be1-35b6-44c7-b1d6-65f99a475cfd,Lisboa,VitaLife,10,15
202106,9fcbf574-aa80-4bf7-8ae0-50fcd89b55ac,Coimbra,VitaLife,5,5
202106,90394d82-b52e-4b58-82de-15a59e744d57,Lisboa,VitaLife,6,5
202106,68b47778-60cd-444b-8cfe-3a94f5ec40b1,Lisboa,MedicoTech,9,9
202106,6cf814cb-707b-48d1-9995-c2acee5f6f2c,Lisboa,VitaLife,10,9
202106,93640731-016d-413c-9d3f-8c24471c6820,Lisboa,HealthPlus,10,2
202106,a2155522-1649-4644-9722-061b4541d97c,Coimbra,HealthPlus,7,22
202106,16a97ded-474a-43d3-b5f0-4ba043fa9cac,Lisboa,VitaLife,8,22
202106,69ee789d-11d5-4fef-9953-1696a5285cfc,Lisboa,VitaLife,9,22
202106,72a419d5-3a5d-49c3-b8c6-0974bf6dcc3f,Lisboa,MedicoTech,10,3
202106,41179606-244c-44e5-8dbc-9a569933f6d2,Porto,VitaLife,,1
202106,5aeda586-8ac1-4685-986a-41d35d71a4ab,Lisboa,VitaLife,,1
202106,0bb9a663-750b-4f22-ac88-c3f66dc4d6aa,Coimbra,MedicoTech,5,5
202106,45a57428-4b02-46f3-a59d-02ef278fbed2,Lisboa,MedicoTech,3,11
202106,155d3fbd-2b36-4ba6-b001-e1fe7ea3e9c8,Porto,HealthPlus,5,11
202106,fd207110-c520-4086-a78c-3a0cdc779bd3,Coimbra,VitaLife,7,11
202106,fed37d82-f1c0-4ac0-82c3-63e56d09897f,Porto,MedicoTech,,5
202106,2da10880-7051-4288-a7b6-64f17c7aaf8c,Lisboa,MedicoTech,,1
202106,225eb7db-f51a-4484-9105-2200d5c31a3b,Porto,MedicoTech,10,7
202106,b68e12f7-68d5-45b1-b3ce-be28506793a4,Lisboa,VitaLife,10,45
202106,892ddb8d-7d2b-4f14-9d38-7e113a27d94e,Coimbra,VitaLife,10,7
202106,9a6ff054-509d-4ac1-9737-e6782f06b67d,Coimbra,HealthPlus,,1
202106,40d10f09-02b0-45d7-8902-47f258efb8d5,Lisboa,MedicoTech,,2
202106,e22e3850-6718-4007-8d1d-c694cb8bdb6a,Lisboa,HealthPlus,9,9
202106,76989236-497d-4861-94cc-c60cad7449d3,Lisboa,CareWell,10,13
202106,6951193e-ef95-4659-ad94-85b6ac201df4,Lisboa,HealthPlus,,1
202106,38669f8b-b3c7-4b0a-a58c-0625df52ea8d,Porto,VitaLife,9,48
202106,73473f8b-9591-40e1-aa5e-891074c21e58,Lisboa,VitaLife,10,48
202106,c672a579-f17c-4582-9f10-2fedc62d1e77,Porto,VitaLife,10,65
202106,76836af1-e69c-4bc8-94fa-141676f5aeae,Porto,CareWell,3,73
202106,dbe24eb2-1a6b-4ddd-a95d-77666d25cafd,Coimbra,MedicoTech,4,73
202106,75eb5e62-0730-4f31-9bc2-1d792cb4099d,Lisboa,MedicoTech,5,73
202106,32785eaa-1236-4414-a151-ca4b30e876c9,Coimbra,HealthPlus,6,73
202106,44f2a9e9-a7ff-4c61-944d-7afdb7495f2e,Coimbra,VitaLife,8,73
202106,1bb8b798-1b1f-478a-b1bb-bfd4f8e63770,Lisboa,MedicoTech,9,73
202106,01e3195f-23e2-47d6-9563-eb65ffb0677f,Lisboa,HealthPlus,8,19
202106,2a52e9a7-1ef8-49fa-b062-04f4e564d6fc,Lisboa,MedicoTech,9,10
202106,49f2c7b9-ad92-43b8-a64c-83d25963feb6,Coimbra,HealthPlus,10,49
202106,7e09c387-93cd-4fa0-8bb8-3f3c7307d478,Lisboa,HealthPlus,,2
202106,7d15541f-4963-4ccf-af89-8ca99e945011,Lisboa,MedicoTech,10,28
202106,cfa7dc04-bde8-4923-a104-a2741cf2438a,Porto,MedicoTech,5,2
202106,3659a865-d49b-48a1-a16d-4a617a8c95f5,Lisboa,HealthPlus,7,19
202106,5ba11a8a-9df3-41a2-807a-b4350ed5a43a,Coimbra,VitaLife,8,19
202106,7c04b90a-2534-4b38-9322-a4e30f7d0113,Coimbra,MedicoTech,10,10
202107,d617994e-0049-4559-9ff6-109971008fed,Lisboa,MedicoTech,10,43
202107,c85bfe40-d615-4b4f-8142-3794560a67df,Coimbra,VitaLife,10,6
202107,150d2b5d-58e6-4b70-8f61-b53f7b526b6f,Lisboa,MedicoTech,9,16
202107,e48df270-df8e-4ade-a4f1-0cf26301e17c,Porto,VitaLife,10,16
202107,f239a3b2-cad5-430c-b4fd-b5edc9e47e23,Lisboa,CareWell,10,45
202107,0b9dee5f-d677-417e-a856-97177c52d101,Lisboa,MedicoTech,4,23
202107,792927b1-9d79-4982-b23e-bbda19a0243f,Porto,MedicoTech,5,23
202107,368d6ea7-5b4f-4a0c-8fcb-95cf8004681a,Porto,HealthPlus,6,23
202107,afa077c5-3a24-4c85-b1dc-168a595c0b0a,Porto,CareWell,2,13
202107,fd5c40b4-5458-4188-bf49-ce00d37031b2,Porto,MedicoTech,4,13
202107,8f009120-e46b-48be-b6d4-137e71944612,Lisboa,VitaLife,5,13
202107,b13a3fe0-a421-4b3c-aaf2-5285d95fee40,Lisboa,VitaLife,8,127
202107,5ff747c5-a413-453d-816e-3f3c7ce95fa5,Lisboa,HealthPlus,9,127
202107,a710ca03-c427-4d88-af38-079b011a34b1,Coimbra,HealthPlus,10,127
202107,67349420-c5d0-43c4-8927-0fcbf96ff861,Coimbra,HealthPlus,,3
202107,f214ddef-52ec-428c-abde-c6bf986fba5c,Coimbra,VitaLife,10,17
202107,4769b679-f727-4d74-9c04-d7e8b74526d8,Lisboa,CareWell,10,54
202107,950a420f-cb52-4ba8-9649-b9841f96620b,Lisboa,VitaLife,9,36
202107,662057ff-c623-4dad-aa29-808747de5c4a,Coimbra,CareWell,10,36
202107,6673667b-1596-4449-aa19-c0e2ca8ff9bc,Lisboa,CareWell,7,5
202107,df4e0f89-1631-4809-9fb3-0d07691d34fa,Lisboa,VitaLife,8,5
202107,739140c3-44e6-49f4-ac75-e5c7018fccc2,Lisboa,VitaLife,10,35
202107,011754ba-00de-4a70-8822-6d199f46b168,Lisboa,VitaLife,4,24
202107,4ba4e1d5-3863-444e-a2f9-e7e2b2009199,Porto,VitaLife,7,24
202107,18a24c9e-a50e-460f-add4-139f38cde504,Lisboa,HealthPlus,8,24
202107,c76b5e58-222a-47df-99d0-37190fd2ceab,Coimbra,CareWell,10,24
202107,e5cdea17-c994-42f1-9b1c-de84a4829e36,Lisboa,HealthPlus,,3
202107,1c7608b4-3bc6-440e-bf85-4bc6ec2fa1f1,Lisboa,VitaLife,7,39
202107,b7180501-805c-4f44-a445-7dd5b25369e6,Coimbra,VitaLife,8,39
202107,c52d65b9-b065-45c2-b433-04526f10feea,Lisboa,MedicoTech,9,39
202107,970ecdc9-38b3-4a32-a71b-7a308199c5d9,Porto,HealthPlus,8,20
202107,7faabd76-1d53-45a8-8ecc-5dbc5c2853dc,Coimbra,MedicoTech,9,20
202107,194cba6d-067c-48e0-980a-4916b219f2ea,Coimbra,VitaLife,9,8
202107,b1b14283-28aa-4247-b475-167ed7233d50,Lisboa,HealthPlus,,4
202107,22859c68-5e27-4d29-a0fa-62e4c506048e,Coimbra,MedicoTech,9,31
202107,1a569462-f42c-4fc1-a8cd-a49f0bc7ec8a,Coimbra,HealthPlus,10,31
202107,664f1f8a-a189-4bda-8af9-10873f552136,Porto,VitaLife,9,15
202107,4b284e9d-e21a-4298-8af1-3372a98007eb,Lisboa,HealthPlus,10,15
202107,e69c2edf-7139-42c6-ba2c-b39800bdc720,Porto,VitaLife,10,23
202107,5f22ffe8-a5d1-4f52-a391-1f1dafcdae69,Lisboa,VitaLife,7,9
202107,a5ce30e6-3f1f-4e17-8d4b-7ebf324004d3,Porto,VitaLife,8,9
202107,e587f6e1-1f5c-4f5f-835e-a070b6e7c94d,Porto,VitaLife,9,11
202107,cf5c5fd0-a4d7-45f7-99df-2e1f38384f9d,Coimbra,CareWell,10,11
202107,948e0b4e-43e5-4dec-9a90-fe212f375e90,Lisboa,CareWell,9,23
202107,0e1bc9cb-ec91-49b1-ad1e-fa092a3ee33a,Lisboa,VitaLife,10,23
202107,03ef87af-17b8-4a79-9147-833775e24c82,Lisboa,MedicoTech,10,2
202107,a4f15385-1016-4326-9636-597e8eabd9b7,Lisboa,VitaLife,6,1
202107,0c2cf90d-7e39-4743-8eda-8f0b510f983e,Porto,MedicoTech,7,4
202107,d95d951c-6fdd-4d48-9dbf-50b8e65aec32,Porto,VitaLife,8,4
202107,8bc23e65-dc8a-4ff4-b841-c1e3138fa4a4,Lisboa,VitaLife,5,3
202107,f7f93dd2-4be0-4ff6-a905-32a4b57fe1a4,Porto,MedicoTech,7,2
202107,9deab6a4-da75-47c3-ab8d-b2c1be5e2f54,Lisboa,HealthPlus,,1
202107,c21c49ba-861f-4be8-bba2-af9ca9b21fd4,Coimbra,MedicoTech,8,13
202107,e9872151-9b76-4244-81af-0fb318bd633e,Porto,HealthPlus,6,18
202107,e6acef23-0f3f-46b3-bfa0-be8c43fb55ad,Lisboa,CareWell,7,18
202107,e177ef48-3358-4aa8-97c7-dded9ab9c204,Lisboa,VitaLife,8,18
202107,5904e794-5109-475c-8af9-e41b9c09060a,Porto,VitaLife,,2
202107,99154209-fba4-4454-a1e5-40801f45d1dd,Porto,MedicoTech,10,3
202107,56542fea-776c-4ce0-9028-c5f39012f840,Porto,MedicoTech,7,3
202107,d89ee5fc-b07a-4012-8990-9a7e9f8987e8,Coimbra,VitaLife,8,29
202107,3c170a54-06ad-4cb1-ab6f-b69a8e5f92b6,Lisboa,MedicoTech,8,12
202107,bcd230b9-0200-47c6-986b-9bc271bcb924,Coimbra,MedicoTech,9,12
202107,1890b780-ca43-45e7-b5b5-b7e34b35c291,Coimbra,MedicoTech,10,12
202107,6ec23089-ae7a-4dea-85b0-1ef92ecec75b,Lisboa,MedicoTech,10,3
202107,de1dca15-fcf4-4ab9-94d6-d3787f6cb328,Porto,MedicoTech,7,11
202107,a101a8ce-eaee-4464-979d-7a70bb8428cd,Coimbra,MedicoTech,8,11
202107,74630d71-7479-466a-9f9b-1952cb486c82,Lisboa,VitaLife,9,11
202107,0330e936-fcd2-4ddf-9638-8f4ebb716382,Coimbra,CareWell,10,5
202107,416501f6-f25d-4c19-b1c5-2b653d3e5351,Coimbra,MedicoTech,,1
202107,411b7234-afa6-4b27-b2f6-9f10f5da5971,Lisboa,HealthPlus,9,25
202107,8a26c748-632c-4cb5-900e-74ce0cd5e255,Lisboa,HealthPlus,10,25
202107,2f8686e3-3e19-4703-b799-a1588fa63927,Coimbra,VitaLife,10,2
202107,1fa86e40-a22a-4dd4-a0d2-a4138be6f20f,Lisboa,MedicoTech,,3
202107,8fd70df0-498d-43bd-8dc0-90e8f829a622,Porto,MedicoTech,7,14
202107,999b7380-2827-4eaf-adbc-ff340742b23c,Lisboa,CareWell,8,14
202107,a305b649-7c54-4ff3-8173-149c0984076b,Lisboa,MedicoTech,9,14
202107,b957169f-49b1-4b18-bd14-aed177280059,Lisboa,MedicoTech,10,14
202107,7ca2a568-67f0-43db-88bc-bcbc648365ed,Coimbra,MedicoTech,7,3
202107,da27961d-1e5b-46fe-84b4-02fefe8da4eb,Porto,MedicoTech,8,3
202107,59a475cf-dbab-437f-afc7-75fd21e468ae,Lisboa,MedicoTech,,1
202107,d6010c33-7d5f-405f-bd87-6220ca8ed065,Lisboa,MedicoTech,,1
202107,b229bfb3-3150-4dca-a65c-d43e444ed5ab,Porto,HealthPlus,7,3
202107,14087994-7448-49c7-bb10-6ac6049d7c05,Porto,MedicoTech,8,3
